,availability,avg_rating,brand,color,currency,description,images,name,price,original_price,review_count,scraped_at,url,mock_prices,category,cloth_gender
2459,instock,0.0,adidas,pulse aqua f21,usa,"description no need to over complicate things. just drench these girls' fleece joggers in some color. add some adidas 3-stripes. and you're done. soft, warm and washable, they're about to be her new favorite pair of pants. details regular fit 70% cotton, 30% polyester fleece adjustable elastic waist with drawcord on-seam pockets elastic cuffs machine washable imported product color: pulse aqua f21 product code: ir2871","['https://assets.adidas.com/images/w_600,f_auto,q_auto/12c67c9ea9064c71a118f35cd3c7edd6_9366/Elastic_Waistband_3-Stripe_Cotton_Fleece_Jogger_Turquoise_IR2871_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d5d16bd38fb84c1ca1a0b3a893c7f1aa_9366/Elastic_Waistband_3-Stripe_Cotton_Fleece_Jogger_Turquoise_IR2871_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/486be064d6d14cfdb09a36017caf84bf_9366/Elastic_Waistband_3-Stripe_Cotton_Fleece_Jogger_Turquoise_IR2871_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/3cd89ff86ea54f88998f5a2eab2116e9_9366/Elastic_Waistband_3-Stripe_Cotton_Fleece_Jogger_Turquoise_IR2871_41_detail.jpg']",elastic waistband 3-stripe cotton fleece jogger,40.0,40.0,0,2023-12-14 11:29:40,https://www.adidas.com/us/elastic-waistband-3-stripe-cotton-fleece-jogger/IR2871.html,44.1~36.45~39.2~42.1~38.0,clothing,kids
2460,instock,4.9,adidas,grey five,usa,"description a tricot track suit inspired by archival design. calling all future mvps. your star will win at sporty style in this toddlers' track suit. level up their adidas game with iconic 3-stripes and a hit of piping. that og tricot sheen adds the finishing touch.   this track suit is made with primeblue, a high-performance recycled material made in part with parley ocean plastic. details regular fit full zip with ribbed collar 100% recycled polyester tricot soft feel front welt pockets on jacket raglan sleeves elastic waist with drawcord ribbed cuffs and hem primeblue imported product color: grey five product code: ij5404","['https://assets.adidas.com/images/w_600,f_auto,q_auto/efc8685a4f7643d18f50afc400d4b213_9366/Adicolor_SST_Track_Suit_Grey_IJ5404_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d19658f6adbb44d9a0c7afc400d4beeb_9366/Adicolor_SST_Track_Suit_Grey_IJ5404_03_laydown_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/65f82234c27d458fb262afc400d4ca24_9366/Adicolor_SST_Track_Suit_Grey_IJ5404_04_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/1f569fd6da09450da84eafc400d4d575_9366/Adicolor_SST_Track_Suit_Grey_IJ5404_05_laydown.jpg']",adicolor sst track suit,40.0,50.0,1214,2023-12-14 11:30:20,https://www.adidas.com/us/adicolor-sst-track-suit/IJ5404.html,34.6~22.41~28.32~36.9,clothing,kids
2461,instock,4.7,adidas,collegiate navy / team dark green / team coll burgundy 2,usa,"description luxe mid-cut trainers with hoops dna. let's take a moment to honor an icon. is it the gravity-defying b-ball legend from the '80s? or perhaps the status shoe that adorned the feet of rappers? both, in fact. the adidas forum shoes have dominated the hardwood and the streets, and they're back in a mid top version to take your moves to the next level. slip into the unmistakable style, now in luxurious coated leather, and flaunt that pure class. details lace closure with removeable strap strap leather upper rubber outsole imported product color: collegiate navy / team dark green / team coll burgundy 2 product code: h03810","['https://assets.adidas.com/images/w_600,f_auto,q_auto/13d17798e07049a69cabaf20014e9a64_9366/Forum_Mid_Shoes_Blue_H03810_01_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/74a30708cd25415e8a77af20014f8fdf_9366/Forum_Mid_Shoes_Blue_H03810_02_standard_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b07563d0ec384898938faf20014f500d_9366/Forum_Mid_Shoes_Blue_H03810_03_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/4d9396990fc84a388d16af200150e032_9366/Forum_Mid_Shoes_Blue_H03810_04_standard.jpg']",forum mid shoes,120.0,120.0,2427,2023-12-14 11:30:37,https://www.adidas.com/us/forum-mid-shoes/H03810.html,77.63~169.46~158.54~158.43,shoes,men
2462,instock,4.4,adidas,halo blush f21 / cloud white / core black,usa,"description casual suede sneakers for easy everyday wear. lace-up a pair of adidas gazelles and feel the vintage vibes. bringing back the 1991 form, this reissue offers the signature suede upper in versatile colors. contrasting details pop against the sleek silhouette and tie-in the rubber sole for a cohesive effortless style. whatever the occasion, these shoes are ready to make a bold statement. details regular fit lace closure suede upper textile lining rubber outsole imported product color: halo blush f21 / cloud white / core black product code: id7006","['https://assets.adidas.com/images/w_600,f_auto,q_auto/ed5307be61d14b9ea388561724b146ca_9366/Gazelle_Shoes_Pink_ID7006_01_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/4cd6d8d41dd14bef884b372a9e13c52a_9366/Gazelle_Shoes_Pink_ID7006_010_hover_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/a08c244a5f9d42138b93cc25a30cb0e7_9366/Gazelle_Shoes_Pink_ID7006_02_standard.jpg']",gazelle shoes,100.0,100.0,144,2023-12-14 11:30:57,https://www.adidas.com/us/gazelle-shoes/ID7006.html,108.41~100.22~91.61,shoes,women
2463,instock,4.7,adidas,better scarlet / better scarlet / red,usa,"description breathable shoes made in part with recycled materials. these adidas shoes put innovation at the center of their design. made for keep-cool comfort, they're like a breath of fresh air for your feet thanks to ventilation that helps regulate warmth. soft cushioning makes every step feel plush, and an interior mesh lining fits like a sock. a bio-based material shapes the outer shell into rugged style made modern.   made with a series of recycled materials, this upper features at least 50% recycled content. this product represents just one of our solutions to help end plastic waste. details regular fit lace closure textile upper textile lining rubber outsole upper contains a minimum of 50% recycled content imported product color: better scarlet / better scarlet / red product code: if3906","['https://assets.adidas.com/images/w_600,f_auto,q_auto/e9bc4a6fc65b4d759eb6bbce4ca87ee0_9366/Adifom_Climacool_Shoes_Red_IF3906_01_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/55c7aff0d5944e208d4cb2d84dbc818b_9366/Adifom_Climacool_Shoes_Red_IF3906_02_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/701666537beb4ec8b336717548cdfa23_9366/Adifom_Climacool_Shoes_Red_IF3906_03_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/fd9d731974e94257808b5d1fa878a5dc_9366/Adifom_Climacool_Shoes_Red_IF3906_04_standard.jpg']",adifom climacool shoes,42.0,120.0,129,2023-12-14 11:31:19,https://www.adidas.com/us/adifom-climacool-shoes/IF3906.html,32.0~63.3~40.21,shoes,men
2464,outofstock,0.0,adidas,black,usa,"description athletic socks that let you switch up your look. whether you're doing laps on the track or getting in those burpees, these men's adidas socks bring extra cushion to your workout. soft and stretchy, the wicking yarn helps keep you comfortable from warm-up to cool-down. plus, there's almost a week's worth of socks in each pack. details crew length 98% polyester, 2% elastane six pairs per pack moisture-wicking yarn cushioned, reinforced heel and toe breathable mesh top of foot three different looks per pack imported product color: black product code: ga5452","['https://assets.adidas.com/images/w_600,f_auto,q_auto/5420bb82672a424394cdae3f018a5213_9366/Cushioned_Mixed_Crew_Socks_6_Pairs_Black_GA5452_03_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/a394d50649f546b59eddae3f018929be_9366/Cushioned_Mixed_Crew_Socks_6_Pairs_Black_GA5452_41_detail_hover.jpg']",cushioned mixed crew socks 6 pairs,11.0,24.0,0,2023-12-14 11:31:36,https://www.adidas.com/us/cushioned-mixed-crew-socks-6-pairs/GA5452.html,7.68~9.62~10.38,accessories,men
2465,instock,4.9,adidas,black / white,usa,"description moisture-wicking pants made with recycled materials. from morning to night, these adidas pants will make sure your day gets done in comfort. moisture-absorbing aeroready keeps you dry, and the doubleknit fabric feels durable but soft. the mid-rise waist hits right where you want it, and tapered legs create a modern silhouette. need to carry along your wallet and keys? front zip pockets are at the ready.   made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste. details regular fit elastic waist with drawcord 100% recycled polyester doubleknit aeroready mid rise front zip pockets tapered legs ankle zips imported product color: black / white product code: ia3048","['https://assets.adidas.com/images/w_600,f_auto,q_auto/590ddccfe7d94cd382c9afc30118da8e_9366/Tiro_Wordmark_Pants_Black_IA3048_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/dd2bc313aa4e4c668f7cafc30118e2a4_9366/Tiro_Wordmark_Pants_Black_IA3048_22_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/84fe0d098dfd4d999affafc30118eb2b_9366/Tiro_Wordmark_Pants_Black_IA3048_23_hover_model.jpg']",tiro wordmark pants,60.0,60.0,85,2023-12-14 11:32:01,https://www.adidas.com/us/tiro-wordmark-pants/IA3048.html,47.71~68.68~71.17~56.73~55.4,clothing,men
2466,instock,0.0,adidas,black,usa,"description modern track pants with elastic cuffs and a fresh silhouette. these adidas track pants merge classic street style with contemporary details. whether you're heading out for the day or staying in, they're ready to go. the woven fabric gives a tailored twist to an iconic look. keep your look laid-back by pairing them with a t-shirt and sneakers or level it up with a timeless bomber jacket. details regular fit drawcord on elastic waist 100% recycled nylon plain weave side pockets elastic cuffs imported product color: black product code: it2501","['https://assets.adidas.com/images/w_600,f_auto,q_auto/1c3a37c0473f46dc9cfe20f40085c4eb_9366/Adicolor_Woven_Firebird_Track_Pants_Black_IT2501_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/c47efb813c6446b5bf5a59b79e7f0d7b_9366/Adicolor_Woven_Firebird_Track_Pants_Black_IT2501_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e75a831f0cbb4d4b86d816186f0ff4f3_9366/Adicolor_Woven_Firebird_Track_Pants_Black_IT2501_25_model.jpg']",adicolor woven firebird track pants,70.0,70.0,0,2023-12-14 11:32:26,https://www.adidas.com/us/adicolor-woven-firebird-track-pants/IT2501.html,75.74~55.21~81.04~89.46,clothing,men
2467,instock,0.0,adidas,better scarlet,usa,"description body-skimming leggings defined by the iconic 3-stripes. embrace sporty style with a hint of retro charm in these adidas leggings. inspired by athletic archives but made for today, they're fabricated from a soft cotton-blend fabric that moves with you. signature 3-stripes down the sides leave no doubt you're representing adidas.   the cotton in this product has been sourced through better cotton. better cotton is sourced via a chain of custody model called mass balance. this means that better cotton is not physically traceable to end products.  find out more here: https://bettercotton.org/who-we-are/our-logo/ details tight fit elastic waist 93% cotton, 7% elastane single jersey sourced through better cotton via a system of mass balance and therefore this product may not contain better cotton imported product color: better scarlet product code: ip2972","['https://assets.adidas.com/images/w_600,f_auto,q_auto/aab282e729384b57834dc440435216f5_9366/3-Stripes_Leggings_Red_IP2972_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/4e00b938a38642ea8159ff310ccc9a24_9366/3-Stripes_Leggings_Red_IP2972_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e55879c5092c4c8ab6aa8a48572a3a15_9366/3-Stripes_Leggings_Red_IP2972_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/93eb89af0c854efd874e93285f9958d0_9366/3-Stripes_Leggings_Red_IP2972_01_laydown.jpg']",3-stripes leggings,40.0,40.0,0,2023-12-14 11:33:39,https://www.adidas.com/us/3-stripes-leggings/IP2972.html,46.84~30.65~45.97~34.07~49.18,clothing,women
2468,instock,4.7,adidas,black / grey two,usa,"description a two-pack of sparkly socks made in part with recycled materials. when you love something, you want to show it off. that's why these adidas socks have trefoils from ankle to toe and glittery fabric that lights up your adidas pride. enjoy the soft, stretchy fit today and tomorrow. with two pairs that means the more trefoils, the better. details crew length 43% cotton, 26% recycled polyester, 19% recycled nylon, 10% recycled metalized fiber, 2% elastane two pairs per pack monogram trefoils imported product color: black / grey two product code: hc9527","['https://assets.adidas.com/images/w_600,f_auto,q_auto/f1c07588bbeb43e38c16ad9a010341df_9366/Monogram_Full_Glitter_Crew_Socks_2_Pairs_Black_HC9527_03_standard.jpg']",monogram full glitter crew socks 2 pairs,16.0,16.0,47,2023-12-14 11:34:15,https://www.adidas.com/us/monogram-full-glitter-crew-socks-2-pairs/HC9527.html,18.07~12.09~13.33,accessories,women
2469,instock,4.8,adidas,arctic night f23,usa,"description a comfortable tee with og attitude. archival cut lines highlighted with piping details give this juniors' adidas t-shirt its effortlessly cool retro style. from lounging around at home to getting food with friends, you'll be comfortable all day long in soft cotton. a trefoil logo brings the look home for an everyday staple that is anything but ordinary.  our cotton products support more sustainable cotton farming. details regular fit ribbed crewneck 100% cotton single jersey made with better cotton imported product color: arctic night f23 product code: ij5390","['https://assets.adidas.com/images/w_600,f_auto,q_auto/221a01c900074c249a3d5bb577cc2205_9366/Adicolor_Tee_Turquoise_IJ5390_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/c2162a36252a44b5aa5850bd9c0ad409_9366/Adicolor_Tee_Turquoise_IJ5390_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/be7b6f1a56e1473ab563afc401094a68_9366/Adicolor_Tee_Turquoise_IJ5390_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/4704afc0fdb4410eb3f8afc4010951a8_9366/Adicolor_Tee_Turquoise_IJ5390_02_laydown.jpg']",adicolor tee,21.0,26.0,40,2023-12-14 11:35:00,https://www.adidas.com/us/adicolor-tee/IJ5390.html,13.21~24.65~17.03~20.08,clothing,kids
2470,instock,0.0,adidas,black,usa,"description high-performing running shorts made with recycled materials. elevate your everyday run with the latest staples of adidas running gear. whether you're adding kilometers in the streets or in the park, the own the run 3 stripes shorts deliver the comfort and functionality you need.  adidas aereoready sweat wicking materials keep you dry and in the zone throughout your entire runs. feel safe and confident even when running in low-light conditions, as the reflective pills on the back and the performance logo ensure 360âº visibility. the new extra-wide waistband is crafted with super soft anti-abrasion materials that prevent chafing of any kind.  made in part with recycled materials, this product represents just one of our solutions to help end plastic waste. details regular fit drawcord on elastic waist 100% recycled polyester dobby mesh inner briefs aeroready feel ready medium rise back zip phone pocket reflective details imported product color: black product code: iq3814","['https://assets.adidas.com/images/w_600,f_auto,q_auto/46b00344793144caa1bf8e58b1c7e172_9366/Own_the_Run_3-Stripes_Shorts_Black_IQ3814_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/9990f2615f0948e98e719dc2c42f1903_9366/Own_the_Run_3-Stripes_Shorts_Black_IQ3814_HM3_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/bd46800b786548e7b4a1234553d66533_9366/Own_the_Run_3-Stripes_Shorts_Black_IQ3814_HM4.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/dd8983474395458da3dc2fa851002456_9366/Own_the_Run_3-Stripes_Shorts_Black_IQ3814_HM5.jpg']",own the run 3-stripes shorts,50.0,50.0,0,2023-12-14 11:35:24,https://www.adidas.com/us/own-the-run-3-stripes-shorts/IQ3814.html,58.1~55.86~63.33,clothing,men
