,ProductId,availability,avg_rating,brand,color,currency,description,images,name,price,original_price,review_count,scraped_at,url,mock_prices,category,cloth_gender,key_image
418,3098,instock,4.6,adidas,cloud white / cloud white / green,usa,"description stan smith, forever. always iconic. now more sustainable. timeless appeal. effortless style. everyday versatility. for over 50 years and counting, adidas stan smith shoes have continued to hold their place as an icon. this pair shows off a fresh redesign as part of adidas' commitment to use only recycled polyester by 2024. with a vegan upper and an outsole made from rubber waste, they still have iconic style, they're just made with the planet in mind.  this product is made with vegan alternatives to animal-derived ingredients or materials. it is also made with primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. no virgin polyester. details regular fit lace closure synthetic lining rubber outsole vegan imported product color: cloud white / cloud white / green product code: fx5502","['https://assets.adidas.com/images/w_600,f_auto,q_auto/68ae7ea7849b43eca70aac1e00f5146d_9366/Stan_Smith_Shoes_White_FX5502_01_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ac706d8555244a6e8ea7ac1e00f521d1_9366/Stan_Smith_Shoes_White_FX5502_02_standard_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/72a38538fd684788b5d9ac1e00f52860_9366/Stan_Smith_Shoes_White_FX5502_03_standard.jpg']",stan smith shoes,100.0,100,619,2023-12-14 16:48:46,https://www.adidas.com/us/stan-smith-shoes/FX5502.html,118.07~64.72~81.4,shoes,men," https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/68ae7ea7849b43eca70aac1e00f5146d_9366/Stan_Smith_Shoes_White_FX5502_01_standard.jpg"
419,3099,instock,4.8,adidas,black,usa,"description a stylish midi dress that's versatile enough for everyday wear. meet your new favorite go-to dress. this adidas midi dress is a chic addition to your wardrobe and can be styled in a multitude of ways. go ahead and throw on a cardigan over it or pair it with sneakers and your favorite jewelry to elevate this staple. the soft cotton hugs your body for a flattering fit.  our cotton products support more sustainable cotton farming. details slim fit round neck 93% cotton, 7% elastane single jersey racerback made with better cotton imported product color: black product code: ic6092","['https://assets.adidas.com/images/w_600,f_auto,q_auto/0c9a9e0724a144719879af07010caac7_9366/Adicolor_Classics_3-Stripes_Long_Tank_Dress_Plus_Size_Black_IC6092_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/81076c9c8bae4c4ea018af07010cb241_9366/Adicolor_Classics_3-Stripes_Long_Tank_Dress_Plus_Size_Black_IC6092_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e9bfb6734b0644e4a880af07010cba43_9366/Adicolor_Classics_3-Stripes_Long_Tank_Dress_Plus_Size_Black_IC6092_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/f1aca02886ed4e6c96b0af07010cdf1c_9366/Adicolor_Classics_3-Stripes_Long_Tank_Dress_Plus_Size_Black_IC6092_01_laydown.jpg']",adicolor classics 3-stripes long tank dress (plus size),50.0,50,120,2023-12-14 16:49:09,https://www.adidas.com/us/adicolor-classics-3-stripes-long-tank-dress-plus-size/IC6092.html,43.05~45.06~45.34,clothing,women," https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/f1aca02886ed4e6c96b0af07010cdf1c_9366/Adicolor_Classics_3-Stripes_Long_Tank_Dress_Plus_Size_Black_IC6092_01_laydown.jpg"
420,3100,instock,4.8,adidas,shadow red,usa,"description stylish, lightweight shorts made with recycled materials. you're always looking for the next challenge, so there's no time to second-guess your outfits. make mornings run smoother without sacrificing style in these understated adidas shorts. they pull on and stay put thanks to the adjustable waistband. the lightweight build keeps you comfortable as you dash from one place to the next. embroidered ""adidas"" script on the leg adds a sophisticated touch.   made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste. details regular fit elastic waist with drawcord 100% recycled polyester plain weave mid rise front pockets print and embroidered graphics imported product color: shadow red product code: hy1282","['https://assets.adidas.com/images/w_600,f_auto,q_auto/a2e014a099aa46cd811884dbd2d8a7e0_9366/Scribble_Shorts_Burgundy_HY1282_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/a0397a2ceec54670a19e84fda96aa98d_9366/Scribble_Shorts_Burgundy_HY1282_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/0366a1f7c8544ae58b160dc2ec54ec89_9366/Scribble_Shorts_Burgundy_HY1282_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e6d135bb250d4460b6521aec001e1f70_9366/Scribble_Shorts_Burgundy_HY1282_01_laydown.jpg']",scribble shorts,16.0,40,12,2023-12-14 16:49:36,https://www.adidas.com/us/scribble-shorts/HY1282.html,14.06~16.92~9.61,clothing,men," https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/e6d135bb250d4460b6521aec001e1f70_9366/Scribble_Shorts_Burgundy_HY1282_01_laydown.jpg"
421,3101,instock,4.6,adidas,blue dawn s23 / core black / silver violet s23,usa,"description precisely coded running shoes made in part with recycled materials. these running shoes are built to keep you moving forward, whether you're new to running or have finished so many races you've lost count. the lattice design of the 3d-printed 4d midsole compresses with each step, reducing braking forces and transforming the impact energy into forward motion. the result? smooth transitions and a unique gliding experience. the adidas primeknit upper hugs the foot with a flexible fit that enhances movement. details lace closure adidas primeknit textile upper adidas 4d midsole textile lining weight: 12.5 ounces (size 9) midsole drop: 11 mm (heel: 32 mm / forefoot: 21 mm) continentalâ„¢ rubber outsole upper contains a minimum of 50% recycled content imported product color: blue dawn s23 / core black / silver violet s23 product code: hp7654","['https://assets.adidas.com/images/w_600,f_auto,q_auto/421c69fe208d4f44b937afc400f6586d_9366/4DFWD_2_Running_Shoes_Blue_HP7654_01_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/c77353502b584baeb255afc400963a51_9366/4DFWD_2_Running_Shoes_Blue_HP7654_012_hover_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/725ae80c5ad04d5cbb59afc400f677d9_9366/4DFWD_2_Running_Shoes_Blue_HP7654_02_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/79fc72748f024dd1a3ccafc400f68276_9366/4DFWD_2_Running_Shoes_Blue_HP7654_03_standard.jpg']",4dfwd 2 running shoes,90.0,200,919,2023-12-14 16:49:52,https://www.adidas.com/us/4dfwd-2-running-shoes/HP7654.html,82.01~64.03~71.58,shoes,men," https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/421c69fe208d4f44b937afc400f6586d_9366/4DFWD_2_Running_Shoes_Blue_HP7654_01_standard.jpg"
422,3102,instock,0.0,adidas,green oxide s21 / white,usa,"description relaxed shorts that keep your look casual and your style on point. this classic is your new wardrobe staple. when comfort is key but style still matters, reach for these adidas shorts. their loose fit and distressed details give off a lived-in, casual vibe perfect for everyday wear. the soft french terry material keeps you cozy whether you're lounging at home or out running errands. the trefoil outline brings new energy to an iconic symbol of the brand.   the cotton in this product has been sourced through better cotton. better cotton is sourced via a chain of custody model called mass balance. this means that better cotton is not physically traceable to end products.  find out more here: https://bettercotton.org/who-we-are/our-logo/ details loose fit drawcord on elastic waist 100% cotton french terry side pockets back pocket sourced through better cotton via a system of mass balance and therefore this product may not contain better cotton imported product color: green oxide s21 / white product code: ir8004","['https://assets.adidas.com/images/w_600,f_auto,q_auto/d5a80f5f1ab84aaf8ff3151aaa849e9f_9366/Adicolor_Outline_Trefoil_Shorts_Green_IR8004_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/4a6508ee03c844eabe3e1359ce2ee116_9366/Adicolor_Outline_Trefoil_Shorts_Green_IR8004_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ab66094c65f34bd59a9a4c6a549aa9a1_9366/Adicolor_Outline_Trefoil_Shorts_Green_IR8004_25_model.jpg']",adicolor outline trefoil shorts,50.0,50,0,2023-12-14 16:50:10,https://www.adidas.com/us/adicolor-outline-trefoil-shorts/IR8004.html,51.56~30.57~62.21~48.66,clothing,men," https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/c7fca1124bf24f2489238978c7d11dd1_9366/Adicolor_Outline_Trefoil_Shorts_Green_IR8004_01_laydown.jpg"
423,3103,instock,5.0,adidas,pulse aqua f21,usa,"description a hoodie kids will want to wear everyday. made from soft, furry fleece, this adidas pullover hoodie for girls is just the right warmth on days that aren't too cold but that are too chilly for just a t-shirt. details regular fit 100% polyester furry fleece pullover with hood elastic cuffs and hem machine washable imported product color: pulse aqua f21 product code: ir2800","['https://assets.adidas.com/images/w_600,f_auto,q_auto/e73ad8d76a1d4370938f96d8799e6e54_9366/Long_Sleeve_Cozy_Furry_Pullover_Hoodie_Turquoise_IR2800_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/174fb64918324b01ba1fd8f5fdb1eb29_9366/Long_Sleeve_Cozy_Furry_Pullover_Hoodie_Turquoise_IR2800_23_hover_model.jpg', 'https://assets.adidas.com/images/c_crop,f_auto,fl_lossy,g_north,h_840,q_auto,y_40/d50ea980d50047a68bc568666faf5f26_9366/Long_Sleeve_Cozy_Furry_Pullover_Hoodie_Turquoise_IR2800_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d50ea980d50047a68bc568666faf5f26_9366/Long_Sleeve_Cozy_Furry_Pullover_Hoodie_Turquoise_IR2800_01_laydown.jpg']",long sleeve cozy furry pullover hoodie,45.0,45,1,2023-12-14 16:50:44,https://www.adidas.com/us/long-sleeve-cozy-furry-pullover-hoodie/IR2800.html,37.38~36.75~49.31~43.0,clothing,kids," https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/d50ea980d50047a68bc568666faf5f26_9366/Long_Sleeve_Cozy_Furry_Pullover_Hoodie_Turquoise_IR2800_01_laydown.jpg"
424,3104,instock,5.0,adidas,purple rush / solar red / victory blue,usa,"description limited-collection cleats built for mo salah speeds, made in part with recycled materials. built to move, these limited-edition adidas cleats for juniors show off a bold design inspired by shifting sands under a darkening desert sky. a tribute to egypt's soccer talisman, mo salah, they have a lightweight coated textile upper that's reinforced only where necessary and a flat-knit collar to lock in your feet. the high-speed outsole will ensure you leave your marker trailing in your wake on firm ground.  made with a series of recycled materials, this upper features at least 50% recycled content. this product represents just one of our solutions to help end plastic waste. details regular fit lace closure coated textile upper textile lining firm ground outsole upper contains a minimum of 50% recycled content imported product color: purple rush / solar red / victory blue product code: ig0787","['https://assets.adidas.com/images/w_600,f_auto,q_auto/6cdac5e887ea466b98375ac5e47acba1_9366/X_Crazyfast_Salah.3_Firm_Ground_Soccer_Cleats_Purple_IG0787_22_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/8bcec8b3ea1e45b09a0fad6d0cfdffa2_9366/X_Crazyfast_Salah.3_Firm_Ground_Soccer_Cleats_Purple_IG0787_02_standard_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/763ad08d475b44f9becc604d9dca15c3_9366/X_Crazyfast_Salah.3_Firm_Ground_Soccer_Cleats_Purple_IG0787_04_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/c42c24a300114b1fa21c4df246f52ad9_9366/X_Crazyfast_Salah.3_Firm_Ground_Soccer_Cleats_Purple_IG0787_05_standard.jpg']",x crazyfast salah.3 firm ground soccer cleats,70.0,70,6,2023-12-14 16:51:11,https://www.adidas.com/us/x-crazyfast-salah.3-firm-ground-soccer-cleats/IG0787.html,57.45~44.38~65.39~73.88,shoes,kids,"https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/6cdac5e887ea466b98375ac5e47acba1_9366/X_Crazyfast_Salah.3_Firm_Ground_Soccer_Cleats_Purple_IG0787_22_model.jpg "
425,3105,instock,4.5,adidas,core black / cloud white / grey five,usa,"description ultra-comfortable running shoes made in part with parley ocean plastic. planet earth is every runner's playground, and we only have one. that's why we designed these adidas running shoes with the oceans in mind. they have all the comfort the ultraboost design is known for, with one major bonus: they're made with parley ocean plastic. energy-returning boost feels lighter than ever, and adidas lep gives you an extra push with every stride. details regular fit lace closure textile upper light boost linear energy push system midsole drop: 10 mm (heel: 26 mm / forefoot: 16 mm) continentalâ„¢ better rubber outsole yarn in upper contains at least 50% parley ocean plastic and 50% recycled polyester / minimum 10% less emissions per pair when compared to a previous version imported product color: core black / cloud white / grey five product code: hq1399","['https://assets.adidas.com/images/w_600,f_auto,q_auto/dc18b873071a440cb0d6afaa00e6407a_9366/Ultraboost_Light_Running_Shoes_Black_HQ1399_01_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/a08a9243cdf34a5292c2afc000c3935e_9366/Ultraboost_Light_Running_Shoes_Black_HQ1399_010_hover_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/26ddcf003f0b49309d6aafaa00e650a3_9366/Ultraboost_Light_Running_Shoes_Black_HQ1399_02_standard.jpg']",ultraboost light running shoes,77.0,220,23,2023-12-14 16:51:41,https://www.adidas.com/us/ultraboost-light-running-shoes/HQ1399.html,81.01~70.18~68.47~56.9,shoes,women," https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/dc18b873071a440cb0d6afaa00e6407a_9366/Ultraboost_Light_Running_Shoes_Black_HQ1399_01_standard.jpg"
426,3106,instock,3.0,adidas,grey six / black,usa,"description straightforward workout shorts made with recycled materials. comfort. style. what's left to think about? throw these adidas shorts in your gym bag every time you head out the door and trust the stretchy, moisture-absorbing aeroready to start your session off right.   made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste. details regular fit elastic waist with drawcord 100% recycled polyester plain weave moisture-absorbing aeroready imported product color: grey six / black product code: im2356","['https://assets.adidas.com/images/w_600,f_auto,q_auto/bbf626e795fb436f9d0c42d8bf549461_9366/Pacer_3-Stripes_Woven_Shorts_Plus_Size_Grey_IM2356_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ed2e9b2135474ecfa93af2c633846e17_9366/Pacer_3-Stripes_Woven_Shorts_Plus_Size_Grey_IM2356_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/968a845633c14cd79323dc23cc5d7b4c_9366/Pacer_3-Stripes_Woven_Shorts_Plus_Size_Grey_IM2356_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/0a546209bb2c45d68f55e8f7aaf7fce8_9366/Pacer_3-Stripes_Woven_Shorts_Plus_Size_Grey_IM2356_41_detail.jpg']",pacer 3-stripes woven shorts (plus size),10.0,25,1,2023-12-14 16:52:25,https://www.adidas.com/us/pacer-3-stripes-woven-shorts-plus-size/IM2356.html,13.76~8.06~8.37,clothing,women," https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/968a845633c14cd79323dc23cc5d7b4c_9366/Pacer_3-Stripes_Woven_Shorts_Plus_Size_Grey_IM2356_01_laydown.jpg"
427,3107,instock,4.5,adidas,carbon,usa,"description a moisture-wicking training jacket for mls all-stars, made with recycled materials. when the mls all-star team polish their superpowers before the big game, they'll do it in this adidas soccer training jacket. keeping you comfortable with soft piquã© fabric and moisture-wicking aeroready, it's ideal for wearing on and off the field. a marvel logo and 3 bar logo join the mls badge on the chest.  made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste. details regular fit full zip with ribbed stand-up collar 100% recycled polyester piquã© side mesh inserts aeroready front zip pockets ribbed cuffs and hem marvel and mls heat-applied crests â©marvel imported product color: carbon product code: hz2017","['https://assets.adidas.com/images/w_600,f_auto,q_auto/1f45b27103e8414783c1abbb20da516f_9366/2023_MLS_All-Star_x_Marvel_Anthem_Jacket_Grey_HZ2017_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/8352b875fbd742ec9d3e6e29034a4460_9366/2023_MLS_All-Star_x_Marvel_Anthem_Jacket_Grey_HZ2017_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b2f10f96c6d14804a84caa4d04de4acf_9366/2023_MLS_All-Star_x_Marvel_Anthem_Jacket_Grey_HZ2017_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/4aa1d0cd608641e6b6481779262dcf8d_9366/2023_MLS_All-Star_x_Marvel_Anthem_Jacket_Grey_HZ2017_01_laydown.jpg']",2023 mls all-star x marvel anthem jacket,30.0,100,2,2023-12-14 16:53:02,https://www.adidas.com/us/2023-mls-all-star-x-marvel-anthem-jacket/HZ2017.html,33.53~28.89~25.81~29.57,clothing,men," https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/4aa1d0cd608641e6b6481779262dcf8d_9366/2023_MLS_All-Star_x_Marvel_Anthem_Jacket_Grey_HZ2017_01_laydown.jpg"
